"Owner","Certificate Issuer Organization","Certificate Issuer Organizational Unit","Common Name or Certificate Name","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Trust Bits","Distrust for TLS After Date","Distrust for S/MIME After Date","EV Policy OID(s)","Approval Bug","NSS Release When First Included","Firefox Release When First Included","Test Website - Valid","Test Website - Expired","Test Website - Revoked","Mozilla Applied Constraints","Company Website","Geographic Focus","Certificate Policy (CP)","Certification Practice Statement (CPS)","Certificate Practice & Policy Statement (CP/CPS)","Standard Audit","NetSec Audit","TLS BR Audit","TLS EVG Audit","S/MIME BR Audit","Audit Firm","Standard Audit Type","Standard Audit Statement Dt"
"DigitalSign - Certificadora Digital, S.A.","DigitalSign Certificadora Digital","","DIGITALSIGN GLOBAL ROOT ECDSA CA","362D8F7288A22827E400FF24C62DE4EBFA9DB6E1","261D7114AE5F8FF2D8C7209A9DE4289E6AFC9D717023D85450909199F1857CFE","2C72BD10DF204AF0926D4FC1B709C32B8C7BE74B7A15AB6D2D39F8BB5F425BF7","2021.01.21","2046.01.15","EC secp384r1","ecdsaWithSHA384","Email","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=1694421","NSS 3.83","Firefox 106","","","","","https://www.digitalsign.pt/en/","Portugal mostly and European Union","https://pki.digitalsign.pt/ROOT%20CA%20-%20CP_V1.7.pdf","https://pki.digitalsign.pt/ROOT%20CA%20-%20CPS_V1.8.pdf; https://pki.digitalsign.pt/ROOT%20CA%20-%20CPS_V1.4.pdf; https://pki.digitalsign.pt/ROOT%20CA%20-%20CPS_V1.1.pdf","","https://www.csqa.it/getattachment/25a6bc44-a838-4c89-8cca-bb1216e412e1/Attestation-Letter_DigitalSign_2024-signed.pdf","","","","https://www.csqa.it/getattachment/25a6bc44-a838-4c89-8cca-bb1216e412e1/Attestation-Letter_DigitalSign_2024-signed.pdf","CSQA Certificazioni srl","ETSI EN 319 411","2024.09.06"
"DigitalSign - Certificadora Digital, S.A.","DigitalSign Certificadora Digital","","DIGITALSIGN GLOBAL ROOT RSA CA","5D59C8CAAB0957F5E6B5DA2994046AFFC5D49587","82BD5D851ACF7F6E1BA7BFCBC53030D0E7BC3C21DF772D858CAB41D199BDF595","AEE2EF7639FCD579E9312A315B4DE3F573E0D9964395009F15936D67E0C45CDD","2021.01.21","2046.01.15","RSA 4096 bits","SHA512WithRSA","Email","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=1694421","NSS 3.83","Firefox 106","","","","","https://www.digitalsign.pt/en/","Portugal mostly and European Union","https://pki.digitalsign.pt/ROOT%20CA%20-%20CP_V1.7.pdf","https://pki.digitalsign.pt/ROOT%20CA%20-%20CPS_V1.8.pdf; https://pki.digitalsign.pt/ROOT%20CA%20-%20CPS_V1.4.pdf; https://pki.digitalsign.pt/ROOT%20CA%20-%20CPS_V1.1.pdf","","https://www.csqa.it/getattachment/25a6bc44-a838-4c89-8cca-bb1216e412e1/Attestation-Letter_DigitalSign_2024-signed.pdf","","","","https://www.csqa.it/getattachment/25a6bc44-a838-4c89-8cca-bb1216e412e1/Attestation-Letter_DigitalSign_2024-signed.pdf","CSQA Certificazioni srl","ETSI EN 319 411","2024.09.06"
"Disig, a.s.","Disig a.s.","","CA Disig Root R2","0092B888DBB08AC163","E23D4A036D7B70E9F595B1422079D2B91EDFBB1FB651A0633EAA8A9DC5F80703","F6204B87DF263B5B9C82AA5A9912D511CB870C4B46E25DE1CCAB16FF4FBD6ECC","2012.07.19","2042.07.19","RSA 4096 bits","SHA256WithRSA","Websites;Email","","","Not EV","https://bugzilla.mozilla.org/show_bug.cgi?id=792377","NSS 3.15","Firefox 23","https://testssl-valid-r2i2.disig.sk/","https://testssl-expire-r2i2.disig.sk/","https://testssl-revoked-r2i2.disig.sk/","","https://eidas.disig.sk/en/cacert/","Slovak Republic","https://eidas.disig.sk/pdf/cp-smime-disig-en.pdf; https://eidas.disig.sk/pdf/cp-disig-en.pdf","https://eidas.disig.sk/pdf/cps_smime_ra_cadisig_en.pdf; https://eidas.disig.sk/pdf/cps_ra_cadisig_en.pdf","","https://www.qscert.com/app/cmsSiteBoxAttachment.php?ID=769&cmsDataID=0","","https://www.qscert.com/app/cmsSiteBoxAttachment.php?ID=767&cmsDataID=0","","https://www.qscert.com/app/cmsSiteBoxAttachment.php?ID=768&cmsDataID=0","QSCert","ETSI EN 319 411","2025.06.06"
"e-commerce monitoring GmbH","e-commerce monitoring GmbH","","GLOBALTRUST 2020","5A4BBD5AFB4F8A5BFA65E5","9A296A5182D1D451A2E37F439B74DAAFA267523329F90F9A0D2007C334E23C9A","6645D5A90FC9FF5001D0F90540C209D6D53F1666F540DEB53BF12D8FC0204A14","2020.02.10","2040.06.10","RSA 4096 bits","SHA256WithRSA","Websites;Email","2024.06.30","2024.06.30","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1627552","NSS 3.66","Firefox 90","https://testok-2020-server-qualified-ev-1.e-monitoring.at/","https://testold-2020-server-qualified-ev-1.e-monitoring.at/","https://testrevoked-2020-server-qualified-ev-1.e-monitoring.at/","","https://www.globaltrust.eu","Austria, European Union, Global","http://service.globaltrust.eu/static/globaltrust-certificate-policy.pdf","http://service.globaltrust.eu/static/globaltrust-certificate-practice-statement.pdf; https://www.globaltrust.eu/static/globaltrust-practice-statement.pdf; http://service.globaltrust.eu/static/globaltrust-certificate-practice-statement.pdf","","https://www.a-sit.at/wp-content/uploads/2025/06/VIG-25-035_audit-attestation_globaltrust-etsi-standard-audit-2025_final_sig-HL.pdf","","https://www.a-sit.at/wp-content/uploads/2025/06/VIG-25-035_audit-attestation_globaltrust-etsi-TLS-BR-audit-2025_final_sig-HL.pdf","https://www.a-sit.at/wp-content/uploads/2025/06/VIG-25-035_audit-attestation_globaltrust-etsi-TLS-EV-audit-2025_final_sig-HL.pdf","https://www.a-sit.at/wp-content/uploads/2025/06/VIG-25-035_audit-attestation_globaltrust-etsi-SMIME-BR-audit-2025_final_sig-HL.pdf","Zentrum für sichere Informationstechnologie - Austria (A-SIT)","ETSI EN 319 411","2025.06.27"
"eMudhra Technologies Limited","eMudhra Inc","emSign PKI","emSign ECC Root CA - C3","7B71B68256B8127C9CA8","BC4D809B15189D78DB3E1D8CF4F9726A795DA1643CA5F1358E1DDB0EDC0D7EB3","7787DB2349664D6D38541977225C6CA7429024291F2CAAD5BE9393D26300A04C","2018.02.18","2043.02.18","EC secp384r1","ecdsaWithSHA384","Websites;Email","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1442337","NSS 3.43","Firefox 67","https://testevc3.emsign.com","https://testevc3e.emsign.com","https://testevc3r.emsign.com","","https://www.emudhra.com/","India, Global","","","https://repository.emsign.com/cps/ssl/SSL-TLS-CP-CPS-v1.00.pdf; https://repository.emsign.com/cps/CP-CPS-v1.20.pdf; https://repository.emsign.com/cps/CP-CPS-v1.20.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=41e40cb2-f813-4ab0-8200-d7b687606270","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=2fc9571e-aabc-44c0-a994-786ed27d4713","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=6444f3a4-f604-4336-938e-a4985d4d2474","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=07374f3b-d286-45a5-a989-6f9640f94994","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=a5cff875-dc7c-4407-b270-4f86965ac8df","BDO Consulting Sdn. Bhd.","WebTrust","2025.08.19"
"eMudhra Technologies Limited","eMudhra Technologies Limited","emSign PKI","emSign ECC Root CA - G3","3CF607A968700EDA8B84","86A1ECBA089C4A8D3BBE2734C612BA341D813E043CF9E8A862CD5C57A36BBE6B","98AD944FA2A5BB2DDDB76050690D9ACFFA4AF0A9684FAB3C1ACC3E5E9CE58425","2018.02.18","2043.02.18","EC secp384r1","ecdsaWithSHA384","Websites;Email","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1442337","NSS 3.43","Firefox 67","https://testevg3.emsign.com","https://testevg3e.emsign.com","https://testevg3r.emsign.com","","https://www.emudhra.com/","India, Global","","","https://repository.emsign.com/cps/ssl/SSL-TLS-CP-CPS-v1.00.pdf; https://repository.emsign.com/cps/CP-CPS-v1.20.pdf; https://repository.emsign.com/cps/CP-CPS-v1.20.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=41e40cb2-f813-4ab0-8200-d7b687606270","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=2fc9571e-aabc-44c0-a994-786ed27d4713","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=6444f3a4-f604-4336-938e-a4985d4d2474","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=07374f3b-d286-45a5-a989-6f9640f94994","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=a5cff875-dc7c-4407-b270-4f86965ac8df","BDO Consulting Sdn. Bhd.","WebTrust","2025.08.19"
"eMudhra Technologies Limited","eMudhra Inc","emSign PKI","emSign Root CA - C1","00AECF00BAC4CF32F843B2","125609AA301DA0A249B97A8239CB6A34216F44DCAC9F3954B14292F2E8C8608F","CCB6CDFECF7DE18D1BD25E88950D436C85195A9176507BBF69883865BDA5360B","2018.02.18","2043.02.18","RSA 2048 bits","SHA256WithRSA","Websites;Email","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1442337","NSS 3.43","Firefox 67","https://testevc1.emsign.com","https://testevc1e.emsign.com","https://testevc1r.emsign.com","","https://www.emudhra.com/","India, Global","","","https://repository.emsign.com/cps/ssl/SSL-TLS-CP-CPS-v1.00.pdf; https://repository.emsign.com/cps/CP-CPS-v1.20.pdf; https://repository.emsign.com/cps/CP-CPS-v1.20.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=41e40cb2-f813-4ab0-8200-d7b687606270","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=2fc9571e-aabc-44c0-a994-786ed27d4713","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=6444f3a4-f604-4336-938e-a4985d4d2474","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=07374f3b-d286-45a5-a989-6f9640f94994","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=a5cff875-dc7c-4407-b270-4f86965ac8df","BDO Consulting Sdn. Bhd.","WebTrust","2025.08.19"
"eMudhra Technologies Limited","eMudhra Technologies Limited","emSign PKI","emSign Root CA - G1","31F5E4620C6C58EDD6D8","40F6AF0346A99AA1CD1D555A4E9CCE62C7F9634603EE406615833DC8C8D00367","2F5F7B65D92C06EFD67801DDEE03FF143B82F11236946842DA74052246B02530","2018.02.18","2043.02.18","RSA 2048 bits","SHA256WithRSA","Websites;Email","","","2.23.140.1.1","https://bugzilla.mozilla.org/show_bug.cgi?id=1442337","NSS 3.43","Firefox 67","https://testevg1.emSign.com","https://testevg1e.emsign.com","https://testevg1r.emsign.com","","https://www.emudhra.com/","India, Global","","","https://repository.emsign.com/cps/ssl/SSL-TLS-CP-CPS-v1.00.pdf; https://repository.emsign.com/cps/CP-CPS-v1.20.pdf; https://repository.emsign.com/cps/CP-CPS-v1.20.pdf","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=41e40cb2-f813-4ab0-8200-d7b687606270","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=2fc9571e-aabc-44c0-a994-786ed27d4713","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=6444f3a4-f604-4336-938e-a4985d4d2474","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=07374f3b-d286-45a5-a989-6f9640f94994","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=a5cff875-dc7c-4407-b270-4f86965ac8df","BDO Consulting Sdn. Bhd.","WebTrust","2025.08.19"
"Entrust","AffirmTrust","","AffirmTrust Commercial","7777062726A9B17C","0376AB1D54C5F9803CE4B2E201A0EE7EEF7B57B636E8A93C9B8D4860C96F5FA7","866456F052487489EE02750771E07C0F1422AC5AC30CCC3ADB9C1B4CCF34BB02","2010.01.29","2030.12.31","RSA 2048 bits","SHA256WithRSA","Websites","2024.11.30","","1.3.6.1.4.1.34697.2.1","https://bugzilla.mozilla.org/show_bug.cgi?id=543639","NSS 3.12.10","Firefox 6.0","https://validcommercial.affirmtrust.com/","https://expiredcommercial.affirmtrust.com/","https://revokedcommercial.affirmtrust.com/","","http://www.entrust.com","North America, Global","","https://www.entrust.com/sites/default/files/documentation/licensingandagreements/ecs/affirmtrust-ssl-cps-3-18.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=41bda44f-1b8d-4076-8d97-c82aea8a06b8","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=0b305e35-0835-4d73-91f7-ad229c1e07d6","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=782660e0-335b-499e-b72d-08e5cef77dde","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=982f2cb8-0ada-44f3-8622-6a1bcf4d3ed3","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4a8bac27-a7b8-4ab5-8707-d5a65d6e4790","Deloitte","WebTrust","2025.06.27"
"Entrust","AffirmTrust","","AffirmTrust Networking","7C4F04391CD4992D","0A81EC5A929777F145904AF38D5D509F66B5E2C58FCDB531058B0E17F3F0B41B","EBD02E0C68BC983B28945E6ED327B6FB93A59CF62764E54912A018445A606EEB","2010.01.29","2030.12.31","RSA 2048 bits","SHA1WithRSA","Websites","2024.11.30","","1.3.6.1.4.1.34697.2.2","https://bugzilla.mozilla.org/show_bug.cgi?id=543639","NSS 3.12.10","Firefox 6.0","https://validnetworking.affirmtrust.com/","https://expirednetworking.affirmtrust.com/","https://revokednetworking.affirmtrust.com/","","http://www.entrust.com","North America, Global","","https://www.entrust.com/sites/default/files/documentation/licensingandagreements/ecs/affirmtrust-ssl-cps-3-18.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=41bda44f-1b8d-4076-8d97-c82aea8a06b8","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=0b305e35-0835-4d73-91f7-ad229c1e07d6","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=782660e0-335b-499e-b72d-08e5cef77dde","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=982f2cb8-0ada-44f3-8622-6a1bcf4d3ed3","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4a8bac27-a7b8-4ab5-8707-d5a65d6e4790","Deloitte","WebTrust","2025.06.27"
"Entrust","AffirmTrust","","AffirmTrust Premium","6D8C1446B1A60AEE","70A73F7F376B60074248904534B11482D5BF0E698ECC498DF52577EBF2E93B9A","76297959FB01D1831DD657ACCF26D39CA40E7F650275E3030D4C3AC67BADC69F","2010.01.29","2040.12.31","RSA 4096 bits","SHA384WithRSA","Websites","2024.11.30","","1.3.6.1.4.1.34697.2.3","https://bugzilla.mozilla.org/show_bug.cgi?id=543639","NSS 3.12.10","Firefox 6.0","https://validpremium.affirmtrust.com/","https://expiredpremium.affirmtrust.com/","https://revokedpremium.affirmtrust.com/","","http://www.entrust.com","North America, Global","","https://www.entrust.com/sites/default/files/documentation/licensingandagreements/ecs/affirmtrust-ssl-cps-3-18.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=41bda44f-1b8d-4076-8d97-c82aea8a06b8","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=0b305e35-0835-4d73-91f7-ad229c1e07d6","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=782660e0-335b-499e-b72d-08e5cef77dde","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=982f2cb8-0ada-44f3-8622-6a1bcf4d3ed3","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4a8bac27-a7b8-4ab5-8707-d5a65d6e4790","Deloitte","WebTrust","2025.06.27"
"Entrust","AffirmTrust","","AffirmTrust Premium ECC","7497258AC73F7A54","BD71FDF6DA97E4CF62D1647ADD2581B07D79ADF8397EB4ECBA9C5E8488821423","56C26F47C33DA02AFA6D306E6C8BB2C317369277F6C18984B5F588DD35F867BC","2010.01.29","2040.12.31","EC secp384r1","ecdsaWithSHA384","Websites","2024.11.30","","1.3.6.1.4.1.34697.2.4","https://bugzilla.mozilla.org/show_bug.cgi?id=543639","NSS 3.12.10","Firefox 6.0","https://validpremiumecc.affirmtrust.com/","https://expiredpremiumecc.affirmtrust.com/","https://revokedpremiumecc.affirmtrust.com/","","http://www.entrust.com","North America, Global","","https://www.entrust.com/sites/default/files/documentation/licensingandagreements/ecs/affirmtrust-ssl-cps-3-18.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=41bda44f-1b8d-4076-8d97-c82aea8a06b8","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=0b305e35-0835-4d73-91f7-ad229c1e07d6","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=782660e0-335b-499e-b72d-08e5cef77dde","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=982f2cb8-0ada-44f3-8622-6a1bcf4d3ed3","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4a8bac27-a7b8-4ab5-8707-d5a65d6e4790","Deloitte","WebTrust","2025.06.27"
"Entrust","Entrust, Inc.","www.entrust.net/CPS is incorporated by reference, (c) 2006 Entrust, Inc.","Entrust Root Certification Authority","456B5054","73C176434F1BC6D5ADF45B0E76E727287C8DE57616C1E6E6141A2B2CBC7D8E4C","45D455E704C234EF5B169B5FEF6626D83BD3BA060F9EA849BCE3BD1363F17B1D","2006.11.27","2026.11.27","RSA 2048 bits","SHA1WithRSA","Websites","2024.11.30","","2.16.840.1.114028.10.1.2","https://bugzilla.mozilla.org/show_bug.cgi?id=382352","NSS 3.11.10","Firefox 3.0.2","https://validev.entrust.net","https://expiredev.entrust.net","https://revokedev.entrust.net","","http://www.entrust.com","North America, Global","","https://www.entrust.com/sites/default/files/documentation/licensingandagreements/entrust-certificate-services-cps-3-29.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=41bda44f-1b8d-4076-8d97-c82aea8a06b8","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=0b305e35-0835-4d73-91f7-ad229c1e07d6","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=782660e0-335b-499e-b72d-08e5cef77dde","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=982f2cb8-0ada-44f3-8622-6a1bcf4d3ed3","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4a8bac27-a7b8-4ab5-8707-d5a65d6e4790","Deloitte","WebTrust","2025.06.27"
"Entrust","Entrust, Inc.","See www.entrust.net/legal-terms, (c) 2012 Entrust, Inc. - for authorized use only","Entrust Root Certification Authority - EC1","00A68B79290000000050D091F9","02ED0EB28C14DA45165C566791700D6451D7FB56F0B2AB1D3B8EB070E56EDFF5","34F6AA8CA6ECB68A12E8956F6C91FA42A0986737D606E4F45E58E53A16806B69","2012.12.18","2037.12.18","EC secp384r1","ecdsaWithSHA384","Websites;Email","2024.11.30","","2.16.840.1.114028.10.1.2","https://bugzilla.mozilla.org/show_bug.cgi?id=849950","NSS 3.18","Firefox 38","https://validec.entrust.net","https://expiredec.entrust.net","https://revokedec.entrust.net","","http://www.entrust.com","North America, Global","","https://www.entrust.com/sites/default/files/documentation/licensingandagreements/entrust-certificate-services-cps-3-29.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=41bda44f-1b8d-4076-8d97-c82aea8a06b8","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=0b305e35-0835-4d73-91f7-ad229c1e07d6","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=782660e0-335b-499e-b72d-08e5cef77dde","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=982f2cb8-0ada-44f3-8622-6a1bcf4d3ed3","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4a8bac27-a7b8-4ab5-8707-d5a65d6e4790","Deloitte","WebTrust","2025.06.27"
"Entrust","Entrust, Inc.","See www.entrust.net/legal-terms, (c) 2009 Entrust, Inc. - for authorized use only","Entrust Root Certification Authority - G2","4A538C28","43DF5774B03E7FEF5FE40D931A7BEDF1BB2E6B42738C4E6D3841103D3AA7F339","0F90E5FF2D330507951E77F0E6AE849A85043D2F8E7A5BAF3289FE0930403B51","2009.07.07","2030.12.07","RSA 2048 bits","SHA256WithRSA","Websites;Email","2024.11.30","","2.16.840.1.114028.10.1.2","https://bugzilla.mozilla.org/show_bug.cgi?id=849950","NSS 3.18","Firefox 38","https://validg2.entrust.net","https://expiredg2.entrust.net","https://revokedg2.entrust.net","","http://www.entrust.com","North America, Global","","https://www.entrust.com/sites/default/files/documentation/licensingandagreements/entrust-certificate-services-cps-3-29.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=41bda44f-1b8d-4076-8d97-c82aea8a06b8","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=0b305e35-0835-4d73-91f7-ad229c1e07d6","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=782660e0-335b-499e-b72d-08e5cef77dde","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=982f2cb8-0ada-44f3-8622-6a1bcf4d3ed3","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4a8bac27-a7b8-4ab5-8707-d5a65d6e4790","Deloitte","WebTrust","2025.06.27"
"Entrust","Entrust, Inc.","See www.entrust.net/legal-terms, (c) 2015 Entrust, Inc. - for authorized use only","Entrust Root Certification Authority - G4","00D9B5437FAFA9390F000000005565AD58","DB3517D1F6732A2D5AB97C533EC70779EE3270A62FB4AC4238372460E6F01E88","47E10321DE2408B5CEFCF90497B92C4A771F73983A75FEC54EB615311F11840E","2015.05.27","2037.12.27","RSA 4096 bits","SHA256WithRSA","Email","2024.11.19","","2.16.840.1.114028.10.1.2","https://bugzilla.mozilla.org/show_bug.cgi?id=1480510","NSS 3.48","Firefox 72","https://validg4.entrust.net/","https://expiredg4.entrust.net/","https://revokedg4.entrust.net/","","http://www.entrust.com","North America, Global","","https://www.entrust.com/sites/default/files/documentation/licensingandagreements/entrust-certificate-services-cps-3-29.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=41bda44f-1b8d-4076-8d97-c82aea8a06b8","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=0b305e35-0835-4d73-91f7-ad229c1e07d6","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=782660e0-335b-499e-b72d-08e5cef77dde","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=982f2cb8-0ada-44f3-8622-6a1bcf4d3ed3","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4a8bac27-a7b8-4ab5-8707-d5a65d6e4790","Deloitte","WebTrust","2025.06.27"
"Entrust","Entrust.net","www.entrust.net/CPS_2048 incorp. by ref. (limits liab.), (c) 1999 Entrust.net Limited","Entrust.net Certification Authority (2048)","3863DEF8","6DC47172E01CBCB0BF62580D895FE2B8AC9AD4F873801E0C10B9C837D21EB177","7E17A7DEA5386D7B45DA4305B772E6473CFC27157DEE9D16E3CD15CC9F39DEF1","1999.12.24","2029.07.24","RSA 2048 bits","SHA1WithRSA","Email","2024.11.30","","","https://bugzilla.mozilla.org/show_bug.cgi?id=694536","NSS 3.15","Firefox 23","https://2048test.entrust.net","https://expired2048.entrust.net","https://revoked2048.entrust.net","","http://www.entrust.com","North America, Global","","https://www.entrust.com/sites/default/files/documentation/licensingandagreements/entrust-certificate-services-cps-3-29.pdf","","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=41bda44f-1b8d-4076-8d97-c82aea8a06b8","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=0b305e35-0835-4d73-91f7-ad229c1e07d6","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=782660e0-335b-499e-b72d-08e5cef77dde","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=982f2cb8-0ada-44f3-8622-6a1bcf4d3ed3","https://www.cpacanada.ca/api/getPDFWebTrust?attachmentId=4a8bac27-a7b8-4ab5-8707-d5a65d6e4790","Deloitte","WebTrust","2025.06.27"
